8573	0.551
4839	0.125
22144	0.28
18819	0.2
26398	0.111
6487	0.182
26399	0.245
20331	0.314
7880	0.187
20332	0.103
14227	0.259
26400	0.172
3369	0.259
7030	0.047
18820	0.349
20333	0.229
24180	0.111
14228	0.904
18821	0.426
7881	0.078
1765	0.145
1519	0.389
3916	0.179
15183	0.029
7288	0.273
11960	0.212
6249	0.324
24181	0.189
18822	0.104
7882	0.104
22145	0.081
6488	1.0
14229	0.552
26401	0.215
7883	0.043
66	0.043
18823	0.043
13421	0.141
4061	0.177
3178	0.087
15184	0.066
26402	1.0
7884	0.123
4189	0.446
20334	0.141
16	0.715
18824	0.104
2085	0.319
4524	0.132
11374	0.462
675	0.111
26403	0.149
6489	0.314
14230	0.215
17422	0.18
8972	0.179
2615	0.049
4525	0.046
4348	0.174
5578	0.071
2086	0.069
26404	0.498
11961	0.067
5376	0.099
26405	0.092
8574	0.103
20335	0.169
15185	0.12
20336	0.197
5579	0.182
22146	0.122
4190	0.273
16254	0.17
26406	0.178
655	0.255
14231	0.158
6745	0.172
24182	0.222
20337	0.254
11962	0.242
4349	0.056
3575	0.204
11375	0.067
22147	0.07
11963	0.077
24183	0.022
5009	0.259
11964	0.222
916	0.149
7885	0.074
7289	0.178
220	0.128
13422	0.3
26407	0.165
24184	0.05
7290	0.3
17423	0.231
7569	0.292
18825	0.294
24185	0.299
18826	0.049
7886	0.053
18827	0.179
26408	0.044
1808	0.142
7291	0.121
6006	0.048
26409	0.316
6007	0.035
20338	0.089
10277	0.211
15186	0.238
6008	0.469
9818	0.136
4840	0.202
16255	0.192
9819	0.459
5010	0.047
8973	0.094
8575	0.063
1579	0.063
2616	0.156
11376	0.058
3917	0.099
9820	0.174
24186	0.117
22148	0.121
14232	0.215
812	0.064
26410	0.109
18828	0.212
7887	0.217
18829	0.182
14233	0.156
7888	0.065
18830	0.133
24187	0.073
7889	0.066
581	0.15
688	0.108
24188	0.065
9370	0.223
7570	0.118
1143	0.115
11965	0.091
8188	0.091
14234	0.065
2284	0.226
2684	0.134
26411	0.106
2087	0.056
16256	0.319
8189	0.146
18831	0.124
17424	0.137
6250	0.092
15187	0.056
10278	0.051
10279	0.04
22149	0.186
531	0.064
15188	0.243
17425	0.353
6251	0.167
26412	0.153
5580	0.053
340	0.125
16257	0.13
10280	0.086
11377	0.446
10783	0.089
3918	0.238
12616	0.273
16258	0.082
13423	0.101
4526	0.065
3480	0.12
9371	0.07
1322	0.199
13424	0.033
5187	0.205
10784	0.56
2544	0.181
10281	0.057
813	0.083
14235	0.239
3676	0.079
1613	0.172
18832	0.119
20339	0.04
17426	0.24
509	0.152
3792	0.035
26413	0.134
5188	0.187
12617	0.041
3919	0.387
7292	0.316
10785	0.132
17427	0.197
26414	0.248
17428	0.129
6746	0.115
15189	0.558
16259	0.028
12618	0.113
17429	0.308
3920	0.106
22150	0.157
3677	0.044
3921	0.048
1809	0.141
12619	0.336
15190	0.156
9372	0.138
7293	0.088
1580	0.196
20340	0.354
13425	0.236
22151	0.169
8576	0.029
22152	0.486
1241	0.096
14236	0.07
7890	0.163
3285	0.089
2476	0.092
8577	0.128
2617	0.159
4191	0.178
16260	0.15
3370	0.186
11966	0.263
13426	0.033
11378	0.438
5785	0.199
404	0.152
12620	0.078
24189	0.157
18833	0.056
26415	0.438
2545	0.176
12621	0.125
14237	0.286
4841	0.565
15191	0.071
22153	0.195
9821	0.323
13427	0.205
20341	0.411
24190	0.258
20342	0.061
14238	0.023
8190	0.244
20343	0.068
15192	0.163
16261	0.094
6	0.108
14239	0.042
7891	0.076
26416	0.345
10282	0.068
11967	0.295
5377	0.787
26417	0.102
20344	0.261
15193	0.33
11968	0.117
10786	0.183
7571	0.064
10787	0.102
15194	0.332
17430	0.139
16262	0.089
2136	0.154
22154	0.178
10788	0.171
4350	0.167
22155	0.141
12622	0.177
26418	0.094
10283	0.259
26419	0.13
9822	0.167
2927	0.441
4192	0.153
9823	0.172
3922	0.144
5786	0.193
20345	0.167
15195	0.398
18834	0.2
11379	0.329
1065	0.152
8578	0.226
4527	0.522
8579	0.098
8191	0.11
11969	0.105
24191	0.369
5378	0.162
17431	0.348
17432	0.089
3576	0.326
295	0.459
24192	0.698
16263	0.071
4062	0.5
10789	0.065
26420	0.162
22156	0.06
4351	0.11
2346	0.273
424	0.147
2285	0.036
1270	0.361
1450	0.258
11970	0.076
15196	0.356
3015	0.056
18835	0.186
17433	0.539
10790	0.087
3678	0.331
6490	0.3
7892	0.092
898	0.196
20346	0.263
14240	0.13
4193	0.239
4352	0.282
2137	0.102
22157	0.061
8192	0.279
9824	0.373
26421	0.185
10791	0.051
13428	0.092
11971	0.318
7031	0.104
126	0.202
26422	0.2
18836	0.268
917	0.08
5787	0.284
24193	0.041
13429	0.136
22158	0.074
9825	0.163
7294	0.333
24194	0.117
7572	1.0
18837	0.334
20347	0.094
562	0.176
13430	0.208
20348	0.351
1520	0.364
15197	0.46
2618	0.057
9826	0.41
2546	0.276
17434	0.136
26423	0.224
18838	0.195
15198	0.172
8193	0.052
4063	0.354
11972	0.115
5011	0.174
10284	0.754
24195	0.103
193	0.227
11973	0.137
18839	0.562
20349	0.417
4194	0.097
20350	0.05
9373	0.082
26424	0.1
12623	0.081
10792	0.08
7032	0.081
16264	0.084
11380	0.08
17435	0.201
20351	0.046
22159	0.166
13431	0.362
7033	0.074
918	0.192
12624	0.053
24196	0.249
11974	0.196
24197	0.269
2547	0.196
6491	0.171
20352	0.137
6747	0.374
5379	0.131
4842	0.082
12625	0.073
20353	0.434
13432	0.074
8974	0.185
1581	0.181
11975	0.136
13433	0.284
26425	0.11
18840	0.119
1766	0.135
26426	0.42
10793	0.355
2928	0.139
15199	0.058
986	0.061
5189	0.111
7573	0.208
24198	0.023
2929	0.212
1682	1.0
20354	0.031
20355	0.227
18841	0.161
13434	0.035
14241	0.158
11381	0.196
1351	0.051
11382	0.095
5788	0.052
1066	0.068
9827	0.648
9828	0.253
2749	0.236
6748	0.153
24199	0.17
4353	0.06
20356	0.324
24200	0.287
2182	0.112
2347	0.146
2477	0.106
16265	0.129
10794	0.118
2286	0.056
6492	0.248
16266	0.211
15200	0.155
6252	0.146
839	0.181
17436	0.15
26427	0.037
17437	0.205
24201	0.154
16267	0.113
18842	0.097
18843	0.11
14242	0.138
647	0.131
1730	0.103
7295	0.637
22160	0.161
22161	0.12
10795	0.351
3016	0.12
9829	0.143
22162	0.12
11976	0.073
9830	0.174
8580	0.154
20357	0.128
10796	0.12
11977	0.104
15201	0.085
26428	0.145
1482	0.264
5012	0.147
24202	0.116
9831	0.159
14243	0.12
5581	0.278
4692	0.095
24203	0.232
17438	0.17
2478	0.117
24204	0.22
26429	0.141
13435	0.127
14244	1.0
26430	0.217
24205	0.268
20358	0.223
24206	0.198
22163	0.144
8975	0.136
9374	0.117
17439	0.23
14245	0.054
11383	0.255
16268	0.199
17440	0.134
12626	0.296
26431	0.197
18844	0.133
7893	0.375
16269	0.233
26432	0.137
13436	0.153
20359	0.156
20360	0.296
20361	0.126
26433	0.217
22164	0.339
17441	0.023
22165	0.05
5582	0.444
15202	0.394
17442	0.158
17443	0.047
68	0.239
22166	0.527
15203	0.087
11978	0.19
22167	0.296
15204	0.082
12627	0.219
22168	0.172
26434	0.119
15205	0.314
81	1.0
17444	0.139
26435	0.084
24207	0.364
24208	0.366
20362	0.254
11979	0.079
20363	0.132
4195	0.2
20364	0.092
20365	0.081
22169	0.09
3099	0.168
595	1.0
26436	0.766
5013	0.088
7574	0.071
4843	0.112
10797	0.183
8581	0.188
1936	0.381
17445	0.095
26437	0.396
2230	0.066
17446	0.858
12628	0.098
20366	0.132
18845	0.087
829	0.276
4844	0.091
9832	0.038
8976	0.041
26438	0.03
5583	0.094
6493	0.209
17447	0.413
536	0.195
1174	0.153
18846	0.272
1767	0.1
6494	0.346
7034	0.116
17448	0.042
4693	0.151
5014	0.144
2183	0.045
22170	0.584
15206	0.083
15207	0.109
12629	0.102
10798	0.077
20367	0.095
22171	0.052
4196	0.296
3577	0.412
18847	0.081
11384	0.41
14246	0.13
899	0.228
22172	0.453
1370	0.256
24209	0.159
26439	0.118
17449	0.146
14247	0.262
3179	0.572
18848	0.078
148	0.118
9833	0.089
15208	0.475
5015	0.399
4845	1.0
22173	0.118
22174	0.073
1297	0.073
2088	0.287
24210	0.088
20368	0.349
22175	0.159
14248	0.158
20369	0.311
2930	0.042
18849	0.189
22176	0.753
18850	0.13
4064	0.139
26440	0.078
3793	0.293
8194	0.087
434	0.301
20370	0.112
18851	0.157
11980	0.296
8195	0.467
3578	0.312
24211	0.408
20371	0.235
11385	0.29
7575	0.148
10285	0.047
16270	0.064
20372	0.02
24212	0.147
20373	0.541
20374	0.13
22177	0.166
3371	0.12
26441	0.105
11981	0.493
17450	0.096
1683	0.107
14249	0.155
14250	0.074
26442	0.12
8196	0.054
731	0.503
1731	0.027
4528	0.066
26443	0.164
17451	0.169
10799	0.162
16271	0.071
18852	0.245
10800	0.148
2750	0.148
5789	0.235
7576	0.121
6253	0.168
24213	0.098
24214	0.084
16272	0.153
6495	0.194
10286	0.13
16273	0.181
10801	0.234
10287	0.191
1614	0.03
2751	0.397
9834	0.097
969	0.132
6749	0.196
8582	0.432
20375	0.158
24215	0.025
4846	0.872
26444	0.202
15209	0.489
13437	0.208
58	0.321
18853	0.066
11982	0.136
3679	0.73
9835	0.064
8583	0.135
20376	0.141
17452	0.221
22178	0.982
11386	0.232
20377	0.103
9375	0.213
16274	0.186
16275	0.273
13438	0.192
1937	0.148
13439	0.063
5016	0.089
24216	0.075
15210	0.155
3372	0.162
11387	0.033
3481	0.344
22179	0.19
26445	0.051
18854	0.049
24217	0.068
22180	0.428
2752	0.215
17453	0.102
116	0.188
12630	0.112
7296	0.246
2829	0.16
17454	0.231
10288	0.173
22181	0.134
3680	0.139
4354	0.193
7297	0.349
18855	0.115
24218	0.168
4847	0.781
6254	0.14
4848	0.083
13440	0.058
15211	0.173
8584	0.276
24219	0.389
24220	0.337
3923	0.175
5380	0.161
3180	0.276
14251	0.204
8977	0.063
20378	0.076
17455	0.058
14252	0.09
18856	0.248
16276	0.474
8978	0.184
2348	0.185
9836	0.272
8197	0.649
20379	0.117
16277	0.099
16278	0.045
22182	0.259
4197	0.351
26446	0.195
24221	0.203
16279	0.129
2479	0.035
2287	0.187
12631	0.158
20380	0.24
26447	0.18
7035	0.156
4198	0.429
4849	0.431
4850	0.151
14253	0.276
3286	0.183
6496	0.575
15212	0.092
13441	0.364
17456	0.637
4694	0.162
18857	0.07
13442	0.26
24222	0.236
17457	0.146
8585	0.179
8979	0.147
1017	0.184
334	0.146
6255	0.399
3924	0.253
8980	0.337
5017	0.127
26448	0.056
1030	0.061
24223	0.479
10802	0.086
12632	0.135
26449	0.097
12633	0.238
26450	0.084
3287	0.136
20381	0.444
24224	0.09
711	0.177
13443	0.051
13444	0.104
13445	0.305
24225	0.032
3579	0.099
1323	0.104
2685	0.179
6497	0.218
1732	0.067
3373	0.471
7036	0.168
8586	0.062
3100	0.088
20382	0.338
8981	0.147
5190	0.27
5381	0.165
4065	0.139
6498	0.376
7298	0.129
18858	0.154
596	0.128
24226	0.108
1394	0.172
18859	0.07
16280	0.336
1242	0.032
24227	0.063
16281	0.14
6499	0.083
20383	0.382
840	0.058
1415	0.161
24228	0.346
24229	0.145
17458	0.085
26451	0.05
4199	0.277
4355	0.325
3101	0.116
8198	0.866
26452	0.191
15213	0.619
4529	0.183
26453	0.246
18860	0.064
8199	0.05
7894	0.104
13446	0.061
6256	0.072
12634	0.205
17459	0.1
8200	0.228
6009	0.077
17460	0.415
1684	0.132
17461	0.162
4356	0.176
1087	0.164
8587	0.195
2349	0.18
8201	0.078
3374	0.152
665	0.166
20384	0.214
13447	0.342
24230	0.606
2089	0.11
12635	0.133
26454	0.097
24231	0.164
26455	0.321
1858	0.116
4200	0.052
26456	0.041
26457	0.246
15214	0.241
15215	0.177
24232	0.083
215	0.194
1521	0.198
8202	0.164
26458	0.173
15216	0.084
3925	0.176
24233	0.082
16282	0.117
4695	0.103
9376	0.266
20385	0.081
17462	0.083
5790	0.319
22183	0.291
20386	0.248
22184	0.208
15217	0.049
2830	0.317
6750	0.184
1894	0.442
17463	0.06
4530	0.11
5018	0.29
26459	0.076
18861	0.163
12636	0.221
22185	0.145
463	0.052
3926	0.336
15218	0.031
16283	0.094
22186	0.068
15219	0.085
16284	0.211
18862	0.671
15220	1.0
2931	0.347
12637	0.029
22187	0.14
18863	0.365
6010	0.209
22188	0.194
141	0.102
9837	0.033
5382	0.033
6011	0.317
3580	0.416
24234	0.29
7895	0.25
14254	0.038
26460	0.03
14255	0.473
14256	0.084
7037	0.753
5791	0.187
2184	0.068
24235	0.103
16285	0.184
22189	0.026
20387	0.066
15221	0.08
4851	0.421
22190	0.058
5019	0.21
10803	0.363
14257	0.07
22191	0.053
2480	0.035
4696	0.036
2481	0.103
11388	0.035
15222	0.093
3794	0.172
395	0.087
1810	0.191
2288	0.155
13448	0.08
17464	0.485
6257	0.085
26461	0.137
20388	0.333
18864	0.245
26462	0.35
22192	0.326
12638	0.078
10289	0.52
15223	0.175
5191	0.323
9377	0.081
3795	0.152
15224	0.102
12639	0.173
7896	0.138
26463	0.274
6258	0.397
26464	0.071
17465	0.721
24236	0.41
5383	0.139
16286	0.086
15225	0.115
18865	0.116
24237	0.206
8588	0.062
17466	0.041
6751	1.0
15226	0.146
18866	0.093
18867	0.138
24238	0.543
16287	0.223
20389	0.176
8203	0.611
4531	0.361
12640	0.353
12641	0.487
26465	0.063
24239	0.079
2548	0.529
8589	0.066
8590	0.366
11983	0.551
18868	0.259
2549	0.194
22193	0.172
11984	0.245
3796	0.214
563	0.107
18869	0.027
22194	0.15
26466	0.147
724	0.064
16288	0.772
3482	0.048
22195	0.153
346	0.394
1522	0.514
2289	0.264
18870	0.135
1324	0.395
11389	0.207
2034	0.222
22196	0.118
159	0.27
13449	0.882
20390	0.05
26467	0.609
2831	0.204
3797	0.421
386	0.16
2619	0.216
10804	0.178
603	0.107
13450	0.584
24240	0.179
20391	0.186
16289	0.584
8204	0.285
26468	0.451
278	0.144
3483	0.703
12642	0.323
454	0.167
18871	0.159
16290	0.366
20392	0.276
189	0.136
5792	0.038
26469	0.049
3102	0.177
8205	0.122
16291	0.084
18872	0.047
16292	0.102
22197	0.008
14258	0.299
1938	0.074
14259	0.046
3103	1.0
22198	0.065
15227	0.213
8982	0.289
6259	0.143
514	0.162
12643	0.099
5384	0.213
1144	0.198
2350	0.111
4697	0.473
8983	0.045
20393	0.137
17467	0.094
16293	0.145
5584	0.095
26470	0.095
11985	0.114
3681	0.107
20394	0.078
10805	0.135
24241	0.138
830	0.424
13451	0.083
14260	0.01
20395	0.225
6752	0.133
26471	0.029
2550	0.737
18873	0.059
1939	0.273
814	0.15
11390	0.029
20396	0.13
17468	0.13
7577	0.161
24242	0.238
26472	0.149
24243	0.293
22199	0.092
22200	0.117
17469	0.075
9378	0.159
11986	0.052
7038	0.059
97	1.0
8591	1.0
26473	0.041
1145	0.056
7897	0.081
6500	0.075
3288	0.299
2932	0.232
5385	0.252
9838	0.055
11391	0.242
20397	0.138
2035	0.195
9839	0.07
6501	0.275
24244	0.494
22201	0.183
18874	0.092
20398	0.172
3484	0.153
6012	0.094
20399	0.086
9379	0.129
22202	0.11
22203	0.291
10290	0.136
26474	0.174
14261	0.035
24245	0.036
7299	0.978
17470	0.157
13452	0.177
22204	0.245
13453	0.255
20400	1.0
14262	0.108
22205	0.05
16294	0.063
26475	0.138
15228	0.221
8206	0.295
6013	0.27
16295	0.12
26476	0.257
9380	0.634
20401	0.5
17471	0.362
26477	0.11
22206	0.096
12644	0.048
20402	0.017
20403	0.141
22207	0.74
26478	0.191
8207	0.082
22208	0.168
24246	0.098
16296	0.125
26479	0.766
9381	0.129
15229	0.082
16297	0.114
26480	0.175
17472	0.298
6502	0.195
11987	0.217
8592	0.11
24247	0.583
20404	0.182
11988	0.404
1582	0.138
20405	0.374
17473	0.246
17474	0.125
12645	0.176
22209	0.1
24248	0.164
20406	0.198
15230	0.126
6503	0.322
24249	0.044
24250	0.153
26481	0.149
3017	0.476
3289	0.119
15231	0.046
24251	0.074
12646	0.212
16298	0.072
22210	0.493
26482	0.163
16299	0.311
22211	0.329
16300	0.079
18875	0.102
12647	0.199
589	0.202
16301	0.188
16302	0.843
3181	0.211
22212	0.615
7578	0.228
26483	0.292
20407	0.085
5386	0.258
6014	0.113
1986	0.108
17475	0.183
11989	0.174
26484	0.065
20408	0.101
20409	0.197
8984	0.139
10291	0.277
26485	0.161
26486	0.324
26487	0.354
22213	0.251
255	0.504
24252	0.102
24253	0.13
26488	0.029
26489	0.481
24254	0.262
8985	0.023
7300	0.142
26490	0.081
26491	0.221
16303	0.082
17476	0.043
2417	0.293
7039	0.078
14263	0.06
26492	0.294
24255	0.11
16304	0.071
16305	0.41
2231	0.103
20410	0.409
18876	0.401
17477	0.153
22214	0.56
8208	0.037
24256	0.207
26493	0.095
22215	0.079
24257	0.246
22216	0.122
18877	0.14
16306	0.463
17478	0.672
16307	0.326
12648	0.195
26494	0.103
26495	0.058
10292	0.029
648	0.445
24258	0.067
8986	0.126
8593	0.241
3290	0.216
26496	0.25
26497	0.106
24259	0.086
10293	0.125
26498	0.692
24260	0.051
24261	0.188
11990	0.231
24262	0.137
17479	0.349
26499	0.316
22217	1.0
13454	0.646
388	0.079
24263	0.198
24264	0.048
16308	0.029
358	0.196
1175	0.124
12649	0.072
18878	0.307
17480	0.024
3375	0.373
4532	0.481
18879	0.188
22218	0.194
18880	0.087
55	0.196
24265	0.063
18881	0.084
8987	0.064
24266	0.133
20411	0.336
20412	0.173
22219	0.14
7040	0.124
26500	0.171
20413	0.2
20414	0.144
14264	0.219
1895	0.53
10806	0.378
18882	0.227
24267	0.275
22220	0.232
22221	0.138
10294	0.163
15232	0.754
11392	0.294
11991	0.367
24268	0.182
10807	0.365
24269	0.098
5192	0.189
17481	0.091
17482	0.173
15233	0.32
17483	0.2
6504	0.19
16309	0.905
9840	0.154
12650	0.215
20415	0.103
26501	0.126
7301	0.167
26502	0.05
11393	0.108
8988	0.016
20416	0.021
15234	0.088
14265	0.022
9382	0.444
24270	0.277
4201	0.088
11394	0.196
16310	0.144
18883	0.136
12651	0.19
11395	0.2
11396	0.161
1243	0.202
26503	0.183
26504	0.112
24271	0.16
24272	0.097
4357	0.103
8209	0.042
26505	0.958
26506	0.276
14266	0.127
15235	0.106
2686	0.081
10808	0.095
11397	0.179
24273	0.142
16311	0.047
24274	0.096
20417	0.074
10295	0.078
24275	0.185
24276	0.16
13455	0.101
18884	0.135
5387	0.184
1352	0.181
547	0.183
10296	0.181
1188	0.588
22222	0.127
20418	0.079
15236	0.085
7302	0.083
22223	0.115
17484	0.611
15237	0.094
17485	0.031
5020	0.18
7579	0.261
15238	0.047
20419	0.485
7041	0.165
6505	0.172
13456	0.141
6753	0.148
26507	0.177
22224	0.311
24277	0.315
2138	0.144
6754	0.048
2687	0.141
26508	0.075
353	0.282
26509	0.458
9841	0.15
18885	0.326
24278	0.46
26510	0.119
26511	0.098
11992	0.786
22225	0.157
26512	0.285
12652	0.61
7303	0.318
24279	0.125
16312	0.147
17486	0.076
17487	0.157
10297	0.104
24280	0.251
18886	0.105
24281	0.061
9383	0.275
22226	0.051
3927	0.35
11398	0.25
22227	0.105
22228	0.105
9842	0.084
5021	0.085
16313	0.07
15239	0.05
2418	0.063
17488	0.329
7898	0.764
10298	0.066
20420	0.127
7899	0.11
16314	0.056
1451	0.291
12653	0.089
22229	0.207
16315	0.036
885	0.241
14267	0.1
11993	0.151
1216	0.062
604	0.174
13457	0.174
22230	0.154
1987	0.049
8989	0.237
20421	0.181
17489	0.29
14268	0.069
1146	0.177
6506	0.172
18887	0.087
17490	0.422
20422	0.052
24282	0.29
14269	0.075
17491	0.21
15240	0.088
26513	0.305
1003	0.033
24283	0.074
26514	0.257
18888	0.116
17492	0.09
2036	0.347
22231	0.122
4066	0.107
24284	0.182
20423	0.376
12654	0.73
4067	0.201
20424	0.096
1483	0.186
17493	0.105
3581	0.196
16316	0.078
16317	0.166
45	0.671
7304	0.113
15241	0.075
24285	0.101
17494	1.0
14270	0.107
26515	0.56
10809	0.206
15242	0.241
17495	0.116
18889	0.135
22232	0.103
24286	0.134
22233	0.033
14271	0.374
3682	0.153
11994	0.63
6260	0.079
18890	0.168
11399	0.117
20425	0.155
18891	0.029
18892	0.698
11400	0.135
17496	0.201
26516	0.178
4698	0.238
8210	0.195
2688	0.154
26517	0.154
13458	0.231
8594	0.349
22234	0.276
7305	0.058
22235	0.118
10299	0.091
14272	0.184
20426	0.756
12655	0.105
1811	0.234
20427	0.13
26518	0.075
12656	0.038
16318	0.147
20428	0.118
18893	0.066
15243	0.147
22236	0.088
20429	0.11
26519	0.045
18894	0.083
24287	0.087
6755	0.093
18895	1.0
24288	0.957
7042	0.128
7043	0.121
15244	0.166
17497	0.084
24289	0.191
8990	0.116
16319	0.058
20430	0.219
22237	0.122
24290	0.184
638	0.084
17498	0.056
10300	0.321
11401	0.201
13459	0.036
20431	0.156
22238	0.025
18896	0.092
26520	0.301
22239	0.176
12657	0.234
17499	0.203
14273	0.045
4699	0.11
26521	0.117
10301	0.168
12658	0.154
22240	0.129
13460	0.153
3485	0.249
20432	0.231
17500	0.324
2933	0.113
22241	0.266
12659	0.233
10810	0.424
9384	0.149
1217	0.115
20433	0.076
8991	0.389
16320	0.161
14274	0.074
26522	0.261
4533	0.222
22242	0.073
22243	0.19
5388	0.399
24291	0.145
10811	0.087
20434	0.238
8211	0.111
20435	0.588
22244	0.154
11402	0.05
18897	0.201
22245	0.039
15245	0.259
11403	0.084
18898	0.063
15246	0.169
7044	0.371
14275	0.04
7580	0.3
2232	0.136
26523	0.069
20436	0.035
20437	0.056
2832	0.19
4852	0.21
26524	0.148
16321	0.233
9843	0.14
14276	0.142
14277	0.728
26525	0.1
14278	0.075
12661	0.159
12660	0.232
17501	0.251
15247	0.102
10812	0.425
26526	0.104
11404	0.067
22246	0.2
3104	0.09
15248	0.148
17502	0.215
14279	0.297
5193	0.187
1685	0.297
17503	0.219
2419	0.22
17504	0.158
22247	0.246
26527	0.145
8992	0.351
3928	0.156
20438	0.399
22248	0.16
24292	0.14
22249	0.396
12662	0.08
13461	0.121
24293	0.138
26528	0.182
14280	0.203
11995	0.134
17505	0.222
20439	0.074
17506	0.107
22250	0.042
6261	0.135
26529	0.03
26530	0.098
10813	0.212
26531	0.133
16322	0.072
488	0.094
10302	0.172
3291	0.108
18899	0.07
6262	0.05
1147	0.03
13462	0.437
4700	0.263
26532	0.278
24294	0.49
15249	0.026
11405	0.076
17507	0.169
14281	0.077
5389	0.134
24295	0.1
11996	0.095
22251	0.115
16323	0.224
7900	0.279
10814	0.08
14282	0.135
22252	0.163
17508	0.047
13463	0.043
12663	0.219
10815	0.167
26533	0.125
22253	0.088
1812	0.049
18900	0.133
8212	0.043
4358	0.053
24296	0.103
18901	0.118
22254	0.908
22255	0.377
9385	0.181
18902	0.13
3376	0.038
2934	0.165
24297	0.11
4068	0.2
3929	0.438
18903	0.072
12664	0.037
16324	0.113
525	0.061
4853	0.078
11406	0.11
6756	0.118
17509	0.284
18904	0.123
18905	0.729
14283	0.115
20440	0.947
26534	0.085
14284	0.253
7581	0.041
14285	0.136
2090	0.164
11407	0.069
18906	0.469
15250	0.27
20441	0.323
16325	0.085
18907	0.275
26535	0.037
18908	0.45
17510	0.62
18909	0.25
12665	0.166
1189	0.327
24298	0.093
10816	0.165
22256	0.155
12666	0.097
16326	0.292
20442	0.364
1244	0.463
20443	0.199
26536	0.133
1813	0.131
26537	0.071
26538	0.146
316	0.25
849	0.164
2185	0.119
22257	0.229
12667	0.134
26539	0.351
22258	0.205
26540	0.197
13464	0.075
13465	0.059
10817	0.066
17511	0.185
10818	0.114
24299	0.063
7582	0.118
24300	0.188
24301	0.122
24302	0.642
12668	0.052
26541	0.149
6507	0.049
24303	0.171
17512	0.147
24304	0.172
9844	0.193
13466	0.029
18910	0.08
8595	1.0
16327	0.103
5194	0.422
75	0.302
9386	0.103
16328	0.152
10819	0.062
11997	0.042
20444	0.087
15251	0.11
17513	0.094
9387	0.055
1686	0.171
15252	0.175
6263	0.052
6508	0.094
3377	0.051
3930	0.307
18911	0.176
8596	0.232
24305	0.07
14286	0.191
20445	0.246
6757	0.255
13467	0.795
11998	0.206
20446	0.056
24306	0.158
7306	0.232
24307	0.081
4534	0.079
26542	0.243
24308	0.254
16329	0.291
24309	0.236
22259	0.053
18912	0.047
11999	0.037
12669	0.242
10820	0.142
6015	0.557
12000	0.2
18913	0.143
11408	0.372
7583	0.023
17514	0.061
22260	0.201
24310	0.135
15253	0.2
11409	0.095
15254	0.343
4854	0.145
15255	0.05
3182	0.128
26543	0.22
7307	0.137
11410	0.116
20447	0.361
15256	0.126
22261	0.227
18914	0.162
1583	0.08
3931	0.646
8213	0.498
9845	0.141
18915	0.201
26544	0.106
24311	0.21
10303	0.208
12670	0.124
11411	0.173
4701	0.392
17515	0.166
20448	0.116
22262	0.079
17516	0.046
18916	0.849
2037	0.025
15257	0.167
15258	0.167
22263	0.283
11412	0.169
15259	0.168
15260	0.114
22264	0.044
18917	0.049
6016	0.192
20449	0.108
22265	0.137
26545	0.161
22266	0.149
18918	0.181
12671	0.257
20450	0.11
26546	0.042
20451	0.184
5793	0.113
22267	0.087
22268	0.137
24312	0.224
784	0.054
24313	0.467
13468	0.051
7901	0.316
4855	0.353
3486	0.211
20452	0.075
18919	0.114
20453	0.165
1687	0.203
3378	0.104
815	0.352
17517	0.268
24314	0.213
17518	0.102
20454	0.258
22269	0.182
6509	0.074
5195	0.038
1018	0.03
24315	0.114
20455	0.074
24316	0.157
24317	0.126
17519	0.07
5794	0.187
10821	0.348
20456	0.209
6017	0.279
26547	0.231
7045	0.282
5390	0.16
18920	0.277
6018	0.041
20457	0.121
18921	0.055
16330	0.39
18922	0.14
11413	0.291
14287	0.166
14288	0.175
22270	0.034
6758	0.12
13469	0.123
18923	0.205
17520	0.217
7046	0.059
12672	0.057
10304	0.057
20458	0.123
12673	0.084
20459	0.085
22271	0.112
16331	0.101
7308	0.048
11414	0.059
14289	0.084
24318	0.326
26548	0.268
13470	1.0
26549	0.175
18924	0.381
24319	0.241
17521	0.343
24320	0.162
22272	0.125
24321	0.242
13471	0.038
1105	0.093
24322	0.325
18925	0.165
4359	0.225
7584	0.05
26550	0.083
8597	0.323
666	0.234
24323	0.324
26551	0.61
153	0.069
12001	0.137
24324	0.203
9388	0.218
6510	0.227
12674	0.123
8214	0.15
16332	0.046
15261	0.136
6019	0.149
8993	0.105
20460	0.083
20461	1.0
22273	0.058
10822	0.256
14290	0.1
24325	0.19
1988	0.137
26552	0.683
17522	0.088
26553	0.419
20462	0.145
14291	0.455
20463	0.132
14292	0.24
7585	0.101
8215	0.126
14293	0.177
16333	0.249
12675	0.349
24326	0.141
26554	0.102
26555	0.131
26556	0.046
2935	0.064
20464	0.197
1218	0.165
18926	0.171
16334	0.224
9389	0.095
20465	0.075
13472	0.162
24327	0.184
20466	0.313
9846	0.194
6020	0.035
14294	0.407
1067	0.242
17523	0.094
2351	0.219
26557	0.085
24328	0.296
14295	0.045
10305	0.198
12676	0.282
24329	0.215
26558	0.068
7309	0.28
24330	0.027
16335	0.094
24331	0.254
13473	0.258
8994	0.198
13474	0.063
24332	0.356
7902	0.116
2290	0.246
24333	0.132
18927	0.442
20467	0.067
22274	0.463
10306	1.0
20468	0.086
16336	0.261
1245	0.083
24334	0.092
14296	0.043
17524	0.339
24335	0.088
3932	0.18
20469	0.114
14297	0.233
22275	0.577
18928	0.21
22276	0.245
